artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
Babasónicos,noches de lluvia,Como Eran Las Cosas,0,242520,0,0.696,0.448,8,-9.099,1,0.0333,0.452,2.43e-05,0.0904,0.569,95.004,4,rock
Thaikkudam Bridge,Fish Rock,Fish Rock,47,259127,0,0.579,0.767,2,-6.916,1,0.0399,0.00475,0,0.394,0.475,149.975,4,rock
The Fray,How To Save A Life,How to Save a Life,80,262533,0,0.64,0.743,10,-4.08,1,0.0379,0.269,0,0.101,0.361,122.035,4,rock
The Yellow Diary,Rab Raakha,Rab Raakha,47,239956,0,0.559,0.781,2,-6.496,1,0.0341,0.629,0.0569,0.112,0.373,119.964,4,rock
Arctic Monkeys,The Car,Perfect Sense,40,167379,0,0.52,0.478,4,-10.862,1,0.0276,0.61,0.00122,0.105,0.545,82.932,4,rock
Arctic Monkeys,The Car,The Car,42,198554,0,0.428,0.365,4,-11.889,0,0.0276,0.78,0.0033,0.113,0.236,94.033,3,rock
Arctic Monkeys,The Car,Mr Schwartz,40,210012,0,0.569,0.335,11,-13.637,0,0.0322,0.802,0.018,0.0834,0.388,127.587,4,rock
Arctic Monkeys,The Car,Sculptures Of Anything Goes,44,239151,0,0.591,0.309,4,-11.087,0,0.0287,0.704,0.0122,0.102,0.257,71.573,4,rock
Midival Punditz;Karsh Kale;Raghu Dixit,Gully Boy,Train Song,49,238930,0,0.397,0.684,8,-10.014,1,0.0419,0.0486,0.0075,0.11,0.87,63.047,4,rock
Arctic Monkeys,The Car,Body Paint,39,290584,0,0.556,0.315,7,-11.651,0,0.0625,0.568,0,0.0774,0.256,143.327,4,rock
Nirvana,Nevermind (Remastered),Come As You Are,79,218920,0,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,4,rock
The Strokes,The New Abnormal,The Adults Are Talking,79,309053,0,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4,rock
Arctic Monkeys,The Car,Hello You,41,244932,0,0.394,0.452,4,-9.923,0,0.0321,0.276,0.00998,0.193,0.653,169.298,4,rock
Arctic Monkeys,The Car,There’d Better Be A Mirrorball,41,265798,0,0.521,0.365,3,-10.914,1,0.0317,0.626,0.012,0.185,0.324,143.789,4,rock
The Beatles,Help! (Remastered),Yesterday - Remastered 2009,76,125666,0,0.332,0.179,5,-11.83,1,0.0326,0.879,0,0.0886,0.315,96.529,4,rock
Arctic Monkeys,The Car,Big Ideas,41,237984,0,0.548,0.328,9,-9.973,0,0.0296,0.663,0.00365,0.0972,0.343,67.023,3,rock
Arctic Monkeys,The Car,I Ain’t Quite Where I Think I Am,42,191173,0,0.544,0.337,10,-9.846,1,0.0653,0.357,6.34e-05,0.085,0.667,192.685,4,rock
Owl City;Carly Rae Jepsen,Tutti in piscina Canzoni per bambini,Good Time,0,205647,0,0.569,0.899,3,-3.757,1,0.15,0.0304,3.86e-06,0.424,0.625,126.054,4,rock
Owl City,Обратно в клас - pop,Fireflies,0,228346,0,0.513,0.663,3,-6.799,1,0.048,0.027,0,0.118,0.476,180.185,4,rock
Owl City,OO's Music Grandi Successi,Fireflies,0,228346,0,0.513,0.663,3,-6.799,1,0.048,0.027,0,0.118,0.476,180.185,4,rock
Queen;David Bowie,Hot Space (2011 Remaster),Under Pressure - Remastered 2011,79,248440,0,0.671,0.712,2,-7.815,1,0.0476,0.429,0,0.103,0.462,113.805,4,rock
a-ha,Planet 80's,Stay On These Roads,1,286546,0,0.573,0.527,5,-8.726,1,0.0309,0.0854,0.00928,0.216,0.15,103.985,4,rock
Owl City,Pop Fun and Christmas Music 2022,"Kiss Me Babe, It's Christmas Time",0,229033,0,0.705,0.567,0,-7.054,1,0.0306,0.0199,0,0.0937,0.562,105.96,4,rock
Owl City,CHRISTMAS TOP HITS 2022,Peppermint Winter,0,240560,0,0.451,0.803,0,-4.932,1,0.0398,0.208,0,0.0764,0.145,153.95,3,rock
Owl City,Pop Christmas 2022,Peppermint Winter,0,240560,0,0.451,0.803,0,-4.932,1,0.0398,0.208,0,0.0764,0.145,153.95,3,rock
Owl City,Alternative Christmas 2022,"Kiss Me Babe, It's Christmas Time",0,229033,0,0.705,0.567,0,-7.054,1,0.0306,0.0199,0,0.0937,0.562,105.96,4,rock
The Kooks,OO's Music Grandi Successi,Naive,1,206173,0,0.564,0.818,8,-6.202,0,0.0661,0.0767,0,0.0402,0.712,103.342,4,rock
Owl City,Alternative Christmas 2022,Peppermint Winter,0,240560,0,0.451,0.803,0,-4.932,1,0.0398,0.208,0,0.0764,0.145,153.95,3,rock
Owl City,Weihnachtspop 2022,Peppermint Winter,0,240560,0,0.451,0.803,0,-4.932,1,0.0398,0.208,0,0.0764,0.145,153.95,3,rock
3 Doors Down,Emo Christmas 2022,It's Not My Time - Acoustic,0,238373,0,0.674,0.58,0,-8.081,1,0.0312,0.311,2.41e-05,0.198,0.305,128.003,4,rock
3 Doors Down,Обратно в клас - rock,Here Without You,0,238560,0,0.556,0.545,10,-6.768,0,0.0255,0.0635,0,0.124,0.193,143.991,4,rock
Sam Fender,Mega Hits Autumn/Fall 2022,Spit Of You,?,273026,0,0.387,0.759,6,-5.933,0,0.0295,0.00135,0.00198,0.106,0.381,84.744,4,rock
3 Doors Down,Fishing Music,Kryptonite,0,234626,0,0.544,0.848,11,-6.804,0,0.0288,0.00395,5.22e-05,0.134,0.489,99.039,4,rock
Sam Fender,Mega Hits Autumn/Fall 2022,Seventeen Going Under,1,302360,1,0.477,0.873,1,-4.946,1,0.0355,0.00471,0.00589,0.0813,0.611,161.948,4,rock
3 Doors Down,Rock Workout 2023,Kryptonite,1,234626,0,0.544,0.848,11,-6.804,0,0.0288,0.00395,5.22e-05,0.134,0.489,99.039,4,rock
a-ha;Kygo,Summer Music Festival Hits,Take On Me - Kygo Remix,0,226666,0,0.536,0.78,9,-6.008,1,0.113,0.16,0.00079,0.137,0.622,179.971,4,rock
Tom Petty and the Heartbreakers,Feeling Good - Adult Pop Favorites,Echo,0,396773,0,0.547,0.56,0,-6.32,1,0.0241,0.0393,3.63e-06,0.0632,0.472,83.337,4,rock
Sam Fender,Alternative Christmas 2022,The Dying Light - Winter Edit,0,215493,0,0.459,0.606,10,-5.694,1,0.038,0.296,8.37e-05,0.113,0.234,129.142,4,rock
Tom Petty and the Heartbreakers,Rockin' Around The Christmas Tree 2022,Christmas All Over Again,0,253626,0,0.44,0.838,9,-6.196,1,0.0423,0.0956,0,0.473,0.619,138.908,4,rock
Tom Petty and the Heartbreakers,Timeless Rock Hits,American Girl,0,214733,0,0.552,0.823,2,-5.988,1,0.0332,0.445,0.000129,0.366,0.775,114.514,4,rock
Tom Petty and the Heartbreakers,OK Boomers - Top Tunes,The Last DJ,0,227986,0,0.597,0.76,9,-3.94,0,0.029,0.0135,9.02e-06,0.407,0.496,131.767,4,rock
Tom Petty and the Heartbreakers,Christmas Classics,Christmas All Over Again,0,253626,0,0.44,0.838,9,-6.196,1,0.0423,0.0956,0,0.473,0.619,138.908,4,rock
Tom Petty and the Heartbreakers,Santa Claus Is Coming To Town,Christmas All Over Again,0,253626,0,0.44,0.838,9,-6.196,1,0.0423,0.0956,0,0.473,0.619,138.908,4,rock
Tom Petty and the Heartbreakers,Christmas Playlist 2022,Christmas All Over Again,0,253626,0,0.44,0.838,9,-6.196,1,0.0423,0.0956,0,0.473,0.619,138.908,4,rock
Tom Petty and the Heartbreakers,Pop Christmas 2022,Christmas All Over Again,0,253626,0,0.44,0.838,9,-6.196,1,0.0423,0.0956,0,0.473,0.619,138.908,4,rock
Tom Petty and the Heartbreakers,"It's Christmas, Let's Dance",Christmas All Over Again,0,253626,0,0.44,0.838,9,-6.196,1,0.0423,0.0956,0,0.473,0.619,138.908,4,rock
Tom Petty and the Heartbreakers,Christmas Eve At Home,Christmas All Over Again,0,253626,0,0.44,0.838,9,-6.196,1,0.0423,0.0956,0,0.473,0.619,138.908,4,rock
Tom Petty and the Heartbreakers,Christmas Best Hits 2022,Christmas All Over Again,0,253626,0,0.44,0.838,9,-6.196,1,0.0423,0.0956,0,0.473,0.619,138.908,4,rock
Tom Petty and the Heartbreakers,Home At Christmas,Christmas All Over Again,0,253626,0,0.44,0.838,9,-6.196,1,0.0423,0.0956,0,0.473,0.619,138.908,4,rock
Tom Petty and the Heartbreakers,All I Want For Christmas Is You,Christmas All Over Again,0,253626,0,0.44,0.838,9,-6.196,1,0.0423,0.0956,0,0.473,0.619,138.908,4,rock
Tom Petty and the Heartbreakers,Christmas Rock 2022,Christmas All Over Again,0,253626,0,0.44,0.838,9,-6.196,1,0.0423,0.0956,0,0.473,0.619,138.908,4,rock
Frankie Ruiz,Salsa x siempre,Tú Con Él,0,302093,0,0.823,0.779,7,-5.943,1,0.0492,0.201,0.00019,0.175,0.96,95.484,4,salsa
Marc Anthony,Carrete familiar,Si Te Vas,0,286133,0,0.545,0.89,2,-3.129,1,0.0868,0.546,0,0.139,0.891,177.086,4,salsa
Frankie Ruiz,Ritmo Bonito,Deseándote,0,281186,0,0.591,0.837,5,-4.534,0,0.0486,0.495,0,0.179,0.928,95.521,4,salsa
Marc Anthony,Salsa x siempre,Y Hubo Alguien,1,388360,0,0.474,0.879,4,-3.979,0,0.115,0.633,0,0.16,0.671,91.09,4,salsa
Guayacán Orquesta;Ray Sepulveda,"25 Años, 25 Éxitos, 25 Artistas, Vol. 1",Extraño Tu Amor,47,267389,0,0.775,0.728,4,-6.89,0,0.0481,0.283,0,0.253,0.707,167,4,salsa
Marc Anthony,Salsa x siempre,Nadie Como Ella,2,296026,0,0.607,0.785,0,-6.099,0,0.0372,0.654,0,0.104,0.901,93.295,4,salsa
Frankie Ruiz,Era Salsa para Bailar,Tú Con Él,0,302093,0,0.823,0.779,7,-5.943,1,0.0492,0.201,0.00019,0.175,0.96,95.484,4,salsa
Frankie Ruiz,Era Salsa para Bailar,Deseándote,3,281186,0,0.591,0.837,5,-4.534,0,0.0486,0.495,0,0.179,0.928,95.521,4,salsa
Frankie Ruiz,Ya huele a buñuelos,Tú Con Él,0,302093,0,0.823,0.779,7,-5.943,1,0.0492,0.201,0.00019,0.175,0.96,95.484,4,salsa
Frankie Ruiz,Ritmo Bonito,Tú Con Él,0,302093,0,0.823,0.779,7,-5.943,1,0.0492,0.201,0.00019,0.175,0.96,95.484,4,salsa
Marc Anthony,Éxitos del Pop en Español de los Años 2000,Valió la Pena - Salsa Version,0,288786,0,0.51,0.725,9,-5.183,0,0.0549,0.327,6.69e-06,0.074,0.836,98.5,4,salsa
Frankie Ruiz,Ritmo Bonito,La Rueda,0,385826,0,0.702,0.856,5,-4.698,1,0.0351,0.458,1.74e-05,0.0796,0.917,103.06,4,salsa
Tito Nieves,Ritmo Bonito,Tuyo,0,292653,0,0.812,0.589,3,-8.713,1,0.0362,0.522,0,0.0607,0.916,104.023,4,salsa
Frankie Ruiz,Ritmo Bonito,Desnúdate Mujer,0,289373,0,0.661,0.849,7,-4.315,1,0.033,0.355,1.22e-05,0.31,0.931,99.266,4,salsa
Celia Cruz,Era Salsa para Bailar,Azúcar Negra,0,187240,0,0.857,0.604,6,-10.529,0,0.0688,0.486,0.00618,0.0599,0.917,103.841,4,salsa
Eddie Santiago,Ritmo Bonito,Lluvia,0,296040,0,0.656,0.852,5,-4.857,0,0.0359,0.397,5.34e-05,0.0834,0.802,165.094,4,salsa
Grupo Niche,Ya huele a buñuelos,Cali Pachanguero,0,244200,0,0.655,0.728,0,-11.714,0,0.0321,0.752,0.00188,0.609,0.966,96.385,4,salsa
Frankie Ruiz,Carrete familiar,Desnúdate Mujer,0,289373,0,0.661,0.849,7,-4.315,1,0.033,0.355,1.22e-05,0.31,0.931,99.266,4,salsa
LA INDIA,Salsa x siempre,Mi Mayor Venganza,0,317373,0,0.595,0.762,7,-6.929,1,0.0572,0.527,2.07e-05,0.237,0.715,170.005,4,salsa
Celia Cruz,Ya huele a buñuelos,Que Le Den Candela,0,232573,0,0.875,0.711,0,-10.999,1,0.0518,0.489,0.000524,0.0687,0.906,103.398,4,salsa
La Sonora Dinamita;Mariana Seoane,Cumbia x siempre,Escándalo,0,278133,0,0.805,0.787,5,-3.967,1,0.0326,0.402,0.000464,0.0473,0.729,103.512,4,salsa
Frankie Ruiz,La navidad es todo aquello que nos hace recordar...,Tú Con Él,0,302093,0,0.823,0.779,7,-5.943,1,0.0492,0.201,0.00019,0.175,0.96,95.484,4,salsa
Oscar D'León,Era Salsa para Bailar,Lloraras,0,222200,0,0.708,0.751,9,-8.368,1,0.0452,0.517,0.000717,0.0445,0.962,96.994,4,salsa
Celia Cruz,Era Salsa para Bailar,La Guagua,0,340440,0,0.741,0.638,5,-10.418,0,0.0605,0.571,0.00177,0.0619,0.85,115.074,4,salsa
Tito Nieves,Ritmo Bonito,El Amor Más Bonito,0,270573,0,0.49,0.863,0,-4.979,1,0.0386,0.465,1.58e-05,0.0715,0.942,93.923,4,salsa
Frankie Ruiz,Salsa x siempre,La Cura,0,297026,0,0.801,0.631,4,-6.958,0,0.0399,0.697,0.000103,0.0481,0.885,92.528,4,salsa
La Sonora Dinamita;Dr. Shenka,Ya huele a buñuelos,Hechicería,0,216653,0,0.626,0.749,4,-3.044,0,0.167,0.213,0,0.0866,0.494,193.937,4,salsa
Frankie Ruiz,Salsa x siempre,La Rueda,0,385826,0,0.702,0.856,5,-4.698,1,0.0351,0.458,1.74e-05,0.0796,0.917,103.06,4,salsa
Eddie Santiago,Ritmo Bonito,Tú Me Haces Falta,0,279173,0,0.626,0.88,2,-2.935,1,0.0308,0.195,7.46e-05,0.208,0.908,161.639,4,salsa
Grupo Niche,La navidad es todo aquello que nos hace recordar...,Cali Pachanguero,0,244200,0,0.655,0.728,0,-11.714,0,0.0321,0.752,0.00188,0.609,0.966,96.385,4,salsa
Eddie Santiago,Ritmo Bonito,Cada Vez Otra Vez,0,299600,0,0.691,0.654,0,-7.604,1,0.0402,0.676,0.000445,0.0696,0.876,178.517,4,salsa
Tito Nieves,Ritmo Bonito,De Mí Enamórate,0,312000,0,0.456,0.922,2,-3.413,0,0.038,0.714,1.99e-05,0.0849,0.712,94.379,4,salsa
Frankie Ruiz,Era Salsa para Bailar,Desnúdate Mujer,1,289373,0,0.661,0.849,7,-4.315,1,0.033,0.355,1.22e-05,0.31,0.931,99.266,4,salsa
Oscar D'León,Carrete familiar,Que Bueno Baila Usted,0,216421,0,0.816,0.785,10,-5.415,1,0.043,0.459,6.1e-06,0.154,0.968,92.815,4,salsa
La Sonora Dinamita;El Dasa,La navidad es todo aquello que nos hace recordar...,La Suavecita,0,236400,0,0.82,0.792,5,-3.336,1,0.034,0.384,1.14e-06,0.132,0.882,97.019,4,salsa
Eddie Santiago,Ritmo Bonito,Que Locura Enamorarme De Ti,0,309813,0,0.761,0.736,1,-8.341,1,0.0445,0.713,0,0.0746,0.942,93.436,4,salsa
Eddie Santiago,Ya huele a buñuelos,Que Locura Enamorarme De Ti,0,309813,0,0.761,0.736,1,-8.341,1,0.0445,0.713,0,0.0746,0.942,93.436,4,salsa
Eddie Santiago,Salsa x siempre,Tú Me Quemas,0,299480,0,0.736,0.843,5,-2.383,0,0.0427,0.486,0,0.048,0.907,171.183,4,salsa
Celia Cruz,La navidad es todo aquello que nos hace recordar...,Que Le Den Candela,0,232573,0,0.875,0.711,0,-10.999,1,0.0518,0.489,0.000524,0.0687,0.906,103.398,4,salsa
Eddie Santiago,Era Salsa para Bailar,Lluvia,1,296040,0,0.656,0.852,5,-4.857,0,0.0359,0.397,5.34e-05,0.0834,0.802,165.094,4,salsa
La Sonora Dinamita;Playa Limbo,Cumbia x siempre,Que Nadie Sepa Mi Sufrir,0,245960,0,0.78,0.751,4,-5.126,0,0.0471,0.31,9.09e-06,0.0519,0.691,105.017,4,salsa
Eddie Santiago,Carrete familiar,Tú Me Quemas,0,299480,0,0.736,0.843,5,-2.383,0,0.0427,0.486,0,0.048,0.907,171.183,4,salsa
Celia Cruz,La navidad es todo aquello que nos hace recordar...,La Vida Es Un Carnaval,0,278866,0,0.814,0.701,0,-6.508,0,0.0703,0.489,0.00116,0.294,0.856,104.029,4,salsa
Eddie Santiago,La navidad es todo aquello que nos hace recordar...,Tú Me Haces Falta,0,279173,0,0.626,0.88,2,-2.935,1,0.0308,0.195,7.46e-05,0.208,0.908,161.639,4,salsa
Tito Nieves,Salsa x siempre,Más Que Tu Amigo,0,252026,0,0.732,0.838,8,-4.081,1,0.0332,0.548,0,0.0905,0.851,102.649,4,salsa
Eddie Santiago,Salsa x siempre,Cada Vez Otra Vez,0,299600,0,0.691,0.654,0,-7.604,1,0.0402,0.676,0.000445,0.0696,0.876,178.517,4,salsa
Tito Nieves,Salsa x siempre,El Amor Más Bonito,0,270573,0,0.49,0.863,0,-4.979,1,0.0386,0.465,1.58e-05,0.0715,0.942,93.923,4,salsa
Tito Nieves,Era Salsa para Bailar,El Amor Más Bonito,0,270573,0,0.49,0.863,0,-4.979,1,0.0386,0.465,1.58e-05,0.0715,0.942,93.923,4,salsa
Tito Nieves,Salsa x siempre,Fabricando Fantasías - Salsa Version,0,272266,0,0.726,0.857,9,-3.264,1,0.0424,0.243,0,0.108,0.928,90.74,4,salsa
Tito Nieves,Ritmo Bonito,Fabricando Fantasías - Salsa Version,0,272266,0,0.726,0.857,9,-3.264,1,0.0424,0.243,0,0.108,0.928,90.74,4,salsa
Marc Anthony,3,Vivir Mi Vida,76,252346,0,0.656,0.877,0,-3.231,0,0.0342,0.345,0,0.349,0.894,105.018,4,salsa
Gilberto Santa Rosa,Punto de Vista,Vivir Sin Ella,39,311160,0,0.501,0.562,7,-10.503,1,0.0464,0.723,5.23e-05,0.199,0.907,175.095,4,salsa
Pedro Conga,1,La Va a Pagar,41,342000,0,0.825,0.662,8,-8.669,1,0.0377,0.707,8.69e-05,0.05,0.851,94.944,4,salsa
Orquesta Internacional Los Niches,Éxitos,Que Nunca Me Falte,39,280842,0,0.622,0.567,4,-9.138,0,0.0421,0.292,1.57e-05,0.0789,0.96,169.383,4,salsa
Gabino Pampini,50 Años,Me Recordaras,41,248778,0,0.819,0.757,4,-6.17,0,0.0397,0.578,2.67e-06,0.062,0.582,100.028,4,salsa
Amilcar Boscan,Todo Tiene Su Final (Nueva Versión),Todo Tiene Su Final - Nueva Versión,39,282139,0,0.439,0.665,5,-5.369,0,0.0316,0.368,3.38e-06,0.0502,0.697,97.49,4,salsa
Mr Black El Presidente;Keyvin Ce,Vive Tu Vida,Vive Tu Vida,42,222333,0,0.825,0.838,9,-4.446,1,0.0545,0.0953,0,0.0713,0.938,110.022,4,salsa
Guayacán Orquesta,Su Historia Musical,Te Amo Te Extraño,39,334628,0,0.709,0.58,2,-7.977,0,0.0392,0.0429,4.92e-05,0.125,0.528,142.389,4,salsa
Josimar y Su Yambú,A Lo Perucho,Con la Misma Moneda,40,322432,0,0.536,0.665,7,-6.138,0,0.0386,0.287,0,0.0516,0.453,88.76,4,salsa
Tony Vega,Ritmo Bonito,Ella Es,0,302986,0,0.483,0.843,5,-9.476,0,0.0338,0.279,0,0.0671,0.961,99.359,4,salsa
Maelo Ruiz,Lo Mejor De Mí,Hey Tú,39,264426,0,0.65,0.723,9,-7.451,1,0.0437,0.408,4.77e-05,0.0773,0.869,167.461,4,salsa
"Reynaldo Santiago "" Chino "";Laurie Colon","Chino "" De Viaje "" ..... Camino Al Cielo",Dame Tus Ojos (feat. Laurie Colón),40,250493,0,0.813,0.747,0,-5.055,1,0.0691,0.0271,9.22e-06,0.049,0.787,130.051,4,salsa
Maelo Ruiz,Puro Corazón,Amor No Me Ignores,40,286680,0,0.584,0.808,7,-9.431,0,0.0364,0.513,0.000188,0.342,0.808,179.459,4,salsa
Lalo Rodriguez,Era Salsa para Bailar,Ven Devórame Otra Vez,0,314013,0,0.704,0.719,5,-5.353,0,0.0363,0.633,0.000147,0.313,0.961,84.417,4,salsa
Oscar D'León,Salsa x siempre,Lloraras,0,222200,0,0.708,0.751,9,-8.368,1,0.0452,0.517,0.000717,0.0445,0.962,96.994,4,salsa
Grupo Niche,The Best,Atrevida,42,276893,0,0.687,0.687,0,-10.696,0,0.0355,0.47,6.76e-05,0.218,0.922,93.283,4,salsa
Lalo Rodriguez,Carrete familiar,Después De Hacer El Amor,0,275666,0,0.699,0.701,9,-5.024,0,0.043,0.802,0.000222,0.213,0.881,94.091,4,salsa
Tony Vega,Ritmo Bonito,Esa Mujer,0,314493,0,0.608,0.75,10,-5.807,0,0.0417,0.247,4.6e-05,0.0716,0.925,175.735,4,salsa
Tony Vega,Ritmo Bonito,Lo Mío Es Amor,0,311613,0,0.575,0.822,7,-7.501,0,0.0396,0.511,1.93e-06,0.179,0.901,163.406,4,salsa
Andy Montañez,Ritmo Bonito,Me Gusta,0,363440,0,0.565,0.816,5,-6.814,0,0.0396,0.705,0.0002,0.0853,0.933,89.599,4,salsa
Tony Vega,Era Salsa para Bailar,Esa Mujer,0,314493,0,0.608,0.75,10,-5.807,0,0.0417,0.247,4.6e-05,0.0716,0.925,175.735,4,salsa
Eddie Santiago,30 Exitos Insuperables,Amada Amante,40,302173,0,0.76,0.788,8,-7.366,1,0.0357,0.769,0.00482,0.0756,0.971,92.604,4,salsa
Maelo Ruiz,Inolvidables,Medley Maelo: Vicio / No Te Quites La Ropa / Si Supieras,39,351546,0,0.599,0.851,7,-4.705,0,0.0541,0.546,0,0.0879,0.713,182.986,4,salsa
Andy Montañez,Ritmo Bonito,Querube,0,198160,0,0.644,0.55,7,-6.999,0,0.0299,0.526,0,0.23,0.636,127.151,4,salsa
Tony Vega,Carrete familiar,Yo Me Quedo,0,301960,0,0.713,0.776,7,-3.612,0,0.0459,0.779,0,0.0477,0.948,86.258,4,salsa
Dimension Latina,Ya huele a buñuelos,Llorarás,0,228554,0,0.704,0.884,8,-6.275,1,0.0527,0.549,0.000364,0.0492,0.964,93.058,4,salsa
Tony Vega,Ritmo Bonito,Aparentemente,0,305093,0,0.64,0.611,0,-7.275,1,0.037,0.668,0.000349,0.0655,0.754,178.73,4,salsa
Los Hermanos Lopez,El Perrasazo,El Nuevo Amor de Mi Mujer,41,256963,0,0.777,0.51,0,-5.902,1,0.0306,0.812,0,0.105,0.937,104.884,4,salsa
Tony Vega,Era Salsa para Bailar,Ella Es,0,302986,0,0.483,0.843,5,-9.476,0,0.0338,0.279,0,0.0671,0.961,99.359,4,salsa
Andy Montañez,Ritmo Bonito,Milonga Para Una Niña,0,202173,0,0.667,0.782,9,-5.917,1,0.0512,0.732,0.00137,0.0759,0.962,99.667,4,salsa
Lalo Rodriguez,Salsa x siempre,Ven Devórame Otra Vez,0,314013,0,0.704,0.719,5,-5.353,0,0.0363,0.633,0.000147,0.313,0.961,84.417,4,salsa
Tito Gomez,2 Grandes de la Salsa Vol. 4,Amor de papel,39,296573,0,0.818,0.683,2,-8.45,1,0.0434,0.448,0,0.0612,0.942,88.198,4,salsa
Andy Montañez,Ritmo Bonito,Me Lo Estás Poniendo Difícil,0,302106,0,0.665,0.806,11,-3.008,0,0.036,0.587,1.2e-05,0.112,0.959,93.254,4,salsa
Ronald Borjas;Nando de la Gente;Adelmo Gauna,"Los Pikis Exitos de Salsa Erótica, Vol. 2","Los Pikis Exitos de Salsa Erótica, Vol. 2",40,1534315,0,0.554,0.825,0,-5.457,1,0.0728,0.342,0,0.152,0.848,91.464,4,salsa
Luisito Ayala Y La Puerto Rican Power,Canta los Grandes Éxitos (Pistas Originales),Tu Cariñito - Pistas Originales,0,249531,0,0.666,0.849,7,-13.531,0,0.0675,0.229,0.113,0.0675,0.717,93.689,4,salsa
Oscar D'León,Salsa x siempre,Que Se Sienta,0,285663,0,0.597,0.829,10,-7.463,1,0.0369,0.378,2.35e-05,0.0649,0.921,171.491,4,salsa
Oscar D'León,Era Salsa para Bailar,El Manicero,1,282981,0,0.742,0.793,7,-7.143,1,0.0464,0.785,0.0265,0.733,0.947,112.794,4,salsa
Oscar D'León,Era Salsa para Bailar,Ven Morena,0,307281,?,0.727,0.778,0,-4.979,1,0.045,0.691,0.000571,0.109,0.963,108.885,4,salsa
Danny Daniel;Prix 06,Hechizando,No Me Hagas Sufrir,40,252891,0,0.58,0.763,8,-3.325,1,0.0304,0.331,0,0.333,0.884,94.975,4,salsa
Andy Montañez,Era Salsa para Bailar,Me Gusta,0,363440,0,0.565,0.816,5,-6.814,0,0.0396,0.705,0.0002,0.0853,0.933,89.599,4,salsa
Dimension Latina,Salsa x siempre,Llorarás,0,228554,0,0.704,0.884,8,-6.275,1,0.0527,0.549,0.000364,0.0492,0.964,93.058,4,salsa
Maelo Ruiz;Pedro Conga;La Orquesta Internacional,"Éxitos Originales, Vol. 2",Si Supieras,39,310933,0,0.743,0.445,7,-12.516,0,0.041,0.484,1.21e-06,0.277,0.842,91.488,4,salsa
David Pabon,Era Salsa para Bailar,Aquél Viejo Motel,0,308866,0,0.649,0.802,2,-4.287,1,0.03,0.587,0.000259,0.107,0.749,91.213,4,salsa
Tony Vega,Salsa x siempre,Corazón Corazón - Salsa Version,0,271573,0,0.555,0.836,7,-4.609,0,0.0483,0.503,4.04e-05,0.0798,0.899,187.161,4,salsa
Billo's,Exitos De Billo's Caracas Boys,Boquita Sala,41,175647,0,0.599,0.545,4,-8.675,0,0.0695,0.72,0.000183,0.0807,0.966,182.884,4,salsa
Dimension Latina,Era Salsa para Bailar,Sigue Tu Camino,0,229355,0,0.761,0.635,2,-6.48,1,0.0409,0.616,4.42e-05,0.118,0.93,106.671,4,salsa
Dimension Latina,Salsa x siempre,Sigue Tu Camino,0,229355,0,0.761,0.635,2,-6.48,1,0.0409,0.616,4.42e-05,0.118,0.93,106.671,4,salsa
Andy Montañez,Salsa x siempre,Casi Te Envidio,0,320520,0,0.556,0.715,7,-5.868,1,0.0733,0.46,0,0.0951,0.866,92.044,4,salsa
Hildemaro,Era Salsa para Bailar,Desde El Fondo De Mi Corazón,0,242648,0,0.722,0.668,9,-6.686,1,0.0359,0.623,0.00025,0.206,0.785,93.851,4,salsa
Tito Rojas,Canta los Grandes Éxitos (Pistas Originales),Señora de Madrugada - Pistas Originales,0,347863,0,0.665,0.618,0,-14.337,1,0.0408,0.743,0.688,0.0726,0.949,88.962,4,salsa
Marc Anthony,Marc Anthony,You Sang To Me,58,347106,0,0.578,0.894,10,-5.42,1,0.0296,0.0103,2.66e-06,0.216,0.741,165.98,4,salsa
The Echo Park Project,Salsera,Salsera,38,361402,0,0.738,0.717,10,-4.694,1,0.0413,0.704,6.05e-06,0.113,0.96,105.022,4,salsa
"José Alberto ""El Canario""",Diferente,El Molde,37,252893,0,0.792,0.803,5,-6.781,1,0.043,0.539,5.95e-06,0.37,0.964,92.019,4,salsa
Eddie Santiago,Moría De Las Ganas,Moría De Las Ganas,36,247315,0,0.724,0.826,7,-5.228,1,0.0361,0.709,0.000575,0.0729,0.921,168.055,4,salsa
N'Klabe;R.K.M & Ken-Y,La Nueva Escuela,Si Ya No Estas - (Remix),36,277040,0,0.651,0.82,7,-3.927,0,0.038,0.772,0,0.237,0.965,167.966,4,salsa
?,Amar Sin Mentiras,Tu Amor Me Hace Bien,37,276146,0,0.61,0.595,7,-8.009,1,0.0406,0.397,0,0.568,0.84,134.789,3,salsa
Asdrubar,Abrázame,Abrázame,38,233615,0,0.65,0.889,0,-5.194,1,0.0503,0.287,0.000583,0.0441,0.869,195.907,4,salsa
Joe Arroyo,32 Grandes Exitos,Sabre Olvidar,36,255440,0,0.645,0.575,0,-8.17,1,0.0867,0.471,0.000101,0.0841,0.86,127.045,4,salsa
